CVEGEO,Estatus,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,LAT_DECIMAL,LON_DECIMAL,ALTITUD,CVE_CARTA,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
"090120119","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0119","Mezontepec [Campamento Forestal]","R","19°10´58.442"N","099°13´55.430"W","19.18290000","-99.23206300","3333","E14A49","0","0","0","0"
"090120123","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0123","Xacatixtla (Granja la Garriga)","R","19°11´48.958"N","099°10´13.753"W","19.19693200","-99.17048600","2796","E14A49","7","*","*","2"
"090120124","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0124","Heroes de 1910","R","19°14´49.282"N","099°14´04.497"W","19.24702200","-99.23458200","2947","E14A49","571","305","266","174"
"090120128","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0128","Las Raices","R","19°10´09.468"N","099°09´30.264"W","19.16929600","-99.15840700","2886","E14A49","25","14","11","6"
"090120129","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0129","Kilometro 38","R","19°08´30.377"N","099°10´06.777"W","19.14177100","-99.16854900","2968","E14A49","2","*","*","1"
"090120130","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0130","Kilometro 36.5 (El Crucero)","R","19°09´16.290"N","099°09´46.595"W","19.15452500","-99.16294300","2935","E14A49","69","31","38","18"
"090120131","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0131","Las Maravillas (Kilometro 37)","R","19°08´54.795"N","099°09´56.371"W","19.14855400","-99.16565900","2942","E14A49","45","20","25","13"
"090120132","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0132","Kilometro 33.5","R","19°10´43.345"N","099°09´38.665"W","19.17870600","-99.16074000","2865","E14A49","7","5","2","3"
"090120135","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0135","Lomas de Tepemecatl","R","19°14´17.596"N","099°14´25.756"W","19.23822100","-99.24048700","2960","E14A49","4058","2029","2029","1030"
"090120140","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0140","El Oyamel","R","19°12´16.269"N","099°12´53.678"W","19.20451900","-99.21491100","3100","E14A49","4","*","*","1"
"090120143","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0143","Pentatlon","R","19°13´33.048"N","099°14´53.526"W","19.22584600","-99.24820100","3173","E14A49","0","0","0","0"
"090120144","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0144","Piedra Larga","R","19°11´25.771"N","099°08´15.733"W","19.19049200","-99.13770300","2745","E14A49","532","272","260","145"
"090120145","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0145","Piedras Blancas","R","19°12´00.757"N","099°13´35.537"W","19.20021000","-99.22653700","3249","E14A49","4","*","*","1"
"090120152","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0152","Rancho Ramirez","R","19°13´10.380"N","099°13´26.255"W","19.21954900","-99.22395900","3065","E14A49","4","*","*","1"
"090120154","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0154","Las Ferminas","R","19°11´52.012"N","099°13´47.903"W","19.19778100","-99.22997200","3283","E14A49","0","0","0","0"
"090120155","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0155","La Fortaleza","R","19°12´11.927"N","099°14´16.560"W","19.20331300","-99.23793300","3270","E14A49","9","*","*","1"
"090120159","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0159","La Pedrera","R","19°12´09.307"N","099°10´27.034"W","19.20258500","-99.17417500","2815","E14A49","92","47","45","24"
"090120161","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0161","El Pedregal","R","19°14´09.003"N","099°12´20.949"W","19.23583400","-99.20581900","2869","E14A49","822","420","402","223"
"090120162","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0162","El Sifon","R","19°09´49.463"N","099°10´09.945"W","19.16374000","-99.16942900","3011","E14A49","103","50","53","22"
"090120164","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0164","Kilometro 17 (Circuito Ajusco)","R","19°13´08.035"N","099°13´54.708"W","19.21889800","-99.23186300","3076","E14A49","0","0","0","0"
"090120165","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0165","Rancho las Trojes","R","19°09´48.807"N","099°09´35.212"W","19.16355800","-99.15978100","2920","E14A49","0","0","0","0"
"090120168","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0168","Chalcuitongo (La Asuncion)","R","19°11´00.995"N","099°08´42.269"W","19.18360900","-99.14507400","2748","E14A49","1048","526","522","270"
"090120171","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0171","Santa Martha","R","19°12´35.553"N","099°13´14.018"W","19.20987600","-99.22056000","3049","E14A49","0","0","0","0"
"090120175","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0175","Siete Ocotes","R","19°09´44.278"N","099°09´27.041"W","19.16229900","-99.15751100","2911","E14A49","35","18","17","10"
"090120179","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0179","El Charco","R","19°14´04.146"N","099°13´31.517"W","19.23448500","-99.22542100","2950","E14A49","759","375","384","205"
"090120187","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0187","Huinixco","R","19°10´29.689"N","099°09´44.861"W","19.17491300","-99.16246100","2908","E14A49","271","134","137","66"
"090120192","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0192","Rancho Kyalami","R","19°12´08.533"N","099°13´58.210"W","19.20237000","-99.23283500","3204","E14A49","8","*","*","2"
"090120193","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0193","Los Sauces","R","19°11´58.565"N","099°13´48.594"W","19.19960100","-99.23016400","3269","E14A49","5","*","*","1"
"090120197","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0197","Rancho San Francisco","R","19°12´57.672"N","099°13´48.532"W","19.21602000","-99.23014700","3092","E14A49","0","0","0","0"
"090120198","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0198","La Troje","R","19°12´38.854"N","099°13´53.112"W","19.21079300","-99.23141900","3147","E14A49","18","9","9","7"
"090120199","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0199","El Cofrecito","R","19°14´43.151"N","099°14´32.167"W","19.24531900","-99.24226800","2930","E14A49","12","*","*","2"
"090120200","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0200","Rancho Espiridion","R","19°12´48.170"N","099°14´04.701"W","19.21338100","-99.23463900","3182","E14A49","0","0","0","0"
"090120201","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0201","Rancho los Compadres","R","19°12´57.732"N","099°13´32.520"W","19.21603700","-99.22569900","3106","E14A49","3","*","*","1"
"090120202","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0202","Rancho el Paraiso","R","19°12´54.217"N","099°13´47.204"W","19.21506000","-99.22977800","3131","E14A49","0","0","0","0"
"090120205","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0205","El Divisadero","R","19°13´29.446"N","099°14´13.944"W","19.22484500","-99.23720600","3076","E14A49","0","0","0","0"
"090120207","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0207","Camino Viejo a San Andres","R","19°14´21.531"N","099°11´28.292"W","19.23931400","-99.19119200","2757","E14A49","8","*","*","1"
"090120209","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0209","Rancho San Nicolas","R","19°13´01.755"N","099°13´36.627"W","19.21715400","-99.22684000","3100","E14A49","2","*","*","1"
"090120210","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0210","El Arenal","R","19°14´00.915"N","099°11´10.391"W","19.23358700","-99.18621900","2743","E14A49","65","33","32","15"
"090120216","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0216","Cuanejaque","R","19°11´46.121"N","099°10´35.984"W","19.19614400","-99.17666200","2844","E14A49","239","124","115","70"
"090120217","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0217","El Oyameyo","R","19°11´17.628"N","099°10´17.103"W","19.18823000","-99.17141700","2915","E14A49","189","102","87","55"
"090120218","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0218","Parada Oyameyo (Kilometro 31.5)","R","19°11´32.531"N","099°10´02.326"W","19.19236900","-99.16731200","2831","E14A49","112","57","55","36"
"090120220","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0220","La Campana","R","19°15´03.527"N","099°14´38.584"W","19.25098000","-99.24405100","2909","E14A39","20","9","11","8"
"090120221","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0221","La Rufina","R","19°13´55.629"N","099°13´59.865"W","19.23211900","-99.23329500","2969","E14A49","50","27","23","10"
"090120222","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0222","Nopaltitla","R","19°14´06.544"N","099°12´52.976"W","19.23515100","-99.21471600","2931","E14A49","669","329","340","170"
"090120229","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0229","Tres Cabañas","R","19°13´01.535"N","099°13´26.241"W","19.21709200","-99.22395500","3063","E14A49","6","*","*","1"
"090120232","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0232","El Alambrado","R","19°13´44.261"N","099°14´46.550"W","19.22896100","-99.24626400","3092","E14A49","4","*","*","1"
"090120234","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0234","Estudios Ajusco","R","19°13´37.748"N","099°13´44.479"W","19.22715200","-99.22902100","2964","E14A49","0","0","0","0"
"090120236","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0236","El Abrevadero","R","19°13´28.664"N","099°14´38.126"W","19.22462800","-99.24392400","3136","E14A49","0","0","0","0"
"090120237","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0237","Xomulco (Oyamertonco)","R","19°13´06.727"N","099°13´40.709"W","19.21853500","-99.22797400","3058","E14A49","36","23","13","11"
"090120240","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0240","La Cofradia","R","19°12´04.161"N","099°14´05.019"W","19.20115600","-99.23472700","3252","E14A49","0","0","0","0"
"090120243","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0243","Los Caballos","R","19°12´00.571"N","099°14´22.686"W","19.20015900","-99.23963500","3367","E14A49","0","0","0","0"
"090120246","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0246","Rancho Chico","R","19°11´56.084"N","099°14´01.956"W","19.19891200","-99.23387600","3301","E14A49","4","*","*","1"
"090120249","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0249","Rancho los Cedros del Abuelo","R","19°12´30.299"N","099°13´30.808"W","19.20841600","-99.22522400","3079","E14A49","4","*","*","1"
"090120252","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0252","La Morucha","R","19°11´38.509"N","099°10´27.735"W","19.19403000","-99.17437000","2857","E14A49","5","*","*","2"
"090120253","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0253","Rancho San Patricio","R","19°11´16.701"N","099°10´54.517"W","19.18797200","-99.18181000","2978","E14A49","0","0","0","0"
"090120254","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0254","Barranquilla","R","19°11´26.354"N","099°11´00.120"W","19.19065400","-99.18336600","2954","E14A49","18","9","9","4"
"090120256","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0256","La Capilla","R","19°11´26.312"N","099°13´13.618"W","19.19064200","-99.22044900","3356","E14A49","5","*","*","1"
"090120257","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0257","Rancho Mezontepec","R","19°11´12.453"N","099°13´59.971"W","19.18679200","-99.23332500","3363","E14A49","0","0","0","0"
"090120258","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0258","Rancho Llano de Vidrio","R","19°11´24.000"N","099°15´30.000"W","19.19000000","-99.25833300","3309","E14A49","0","0","0","0"
"090120259","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0259","Llanito Largo","R","19°08´01.775"N","099°16´16.086"W","19.13382600","-99.27113400","3017","E14A49","0","0","0","0"
"090120262","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0262","El Sicomoro","R","19°11´23.939"N","099°10´34.130"W","19.18998300","-99.17614700","2916","E14A49","5","*","*","1"
"090120263","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0263","Tlamenelolpa (Los Encinos)","R","19°11´26.213"N","099°10´31.914"W","19.19061400","-99.17553100","2902","E14A49","5","*","*","2"
"090120264","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0264","Predio Tepetzintla","R","19°10´53.313"N","099°10´28.734"W","19.18147500","-99.17464800","2993","E14A49","0","0","0","0"
"090120265","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0265","La Candelaria","R","19°11´23.060"N","099°09´57.381"W","19.18973900","-99.16593900","2821","E14A49","8","*","*","1"
"090120266","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0266","La Providencia","R","19°11´20.684"N","099°09´56.360"W","19.18907900","-99.16565600","2822","E14A49","6","*","*","2"
"090120267","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0267","Finca Trancas (UCAPSA)","R","19°11´14.020"N","099°09´59.918"W","19.18722700","-99.16664400","2857","E14A49","3","*","*","1"
"090120268","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0268","Kilometro 32.3","R","19°11´06.231"N","099°09´57.057"W","19.18506400","-99.16584900","2868","E14A49","7","*","*","2"
"090120269","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0269","Temaxcatitla (Kilometro 32.2)","R","19°11´07.717"N","099°09´46.691"W","19.18547700","-99.16297000","2827","E14A49","65","40","25","17"
"090120271","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0271","Totoapan","R","19°10´30.108"N","099°09´03.139"W","19.17502900","-99.15087200","2809","E14A49","0","0","0","0"
"090120272","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0272","Colonia Ocotla","R","19°12´57.912"N","099°09´31.685"W","19.21608700","-99.15880100","2825","E14A49","121","62","59","31"
"090120275","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0275","Kilometro 29.5","R","19°12´22.270"N","099°09´23.913"W","19.20618600","-99.15664300","2801","E14A49","44","20","24","12"
"090120276","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0276","Lomas del Capulin (Kilometro 30)","R","19°12´15.805"N","099°09´45.716"W","19.20439000","-99.16269900","2826","E14A49","529","258","271","131"
"090120277","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0277","Tlatepancaltitla (Kilometro 30.5)","R","19°12´03.835"N","099°09´49.332"W","19.20106500","-99.16370300","2787","E14A49","55","22","33","17"
"090120278","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0278","Jose Maria Morelos","R","19°12´36.615"N","099°13´16.750"W","19.21017100","-99.22131900","3049","E14A49","3","*","*","1"
"090120280","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0280","Tlalalpuente","R","19°12´20.364"N","099°13´14.642"W","19.20565700","-99.22073300","3116","E14A49","21","11","10","8"
"090120282","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0282","Ocotla Chico","R","19°12´39.068"N","099°10´08.853"W","19.21085200","-99.16912500","2896","E14A49","943","458","485","238"
"090120283","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0283","Paraje Atonco","R","19°12´47.833"N","099°13´37.069"W","19.21328700","-99.22696300","3110","E14A49","31","17","14","6"
"090120290","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0290","La Herradura","R","19°14´04.976"N","099°11´44.862"W","19.23471500","-99.19579500","2794","E14A49","793","404","389","192"
"090120291","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0291","Carretera al Ajusco","R","19°14´06.708"N","099°11´18.676"W","19.23519600","-99.18852100","2756","E14A49","49","24","25","15"
"090120295","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0295","Chahualixcantitla","R","19°10´58.712"N","099°10´01.621"W","19.18297500","-99.16711600","2891","E14A49","16","7","9","7"
"090120296","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0296","Lomas de San Jose","R","19°10´22.443"N","099°09´52.348"W","19.17290000","-99.16454100","2945","E14A49","69","37","32","17"
"090120300","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0300","Colonia San Juan","R","19°12´25.567"N","099°12´44.414"W","19.20710200","-99.21233700","3025","E14A49","219","120","99","54"
"090120301","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0301","Colonia Ahuayoto","R","19°12´20.643"N","099°12´59.800"W","19.20573400","-99.21661100","3102","E14A49","325","169","156","95"
"090120302","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0302","Los Encinos","R","19°11´51.551"N","099°07´49.616"W","19.19765300","-99.13044800","2592","E14A49","96","55","41","26"
"090120303","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0303","Kilometro 32.1","R","19°11´17.511"N","099°09´52.637"W","19.18819700","-99.16462100","2829","E14A49","1","*","*","1"
"090120305","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0305","Lienzo Charro Pepe Castro","R","19°11´44.644"N","099°12´11.051"W","19.19573400","-99.20307000","3048","E14A49","3","*","*","1"
"090120306","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0306","Tres Vientos","R","19°11´03.098"N","099°13´10.247"W","19.18419400","-99.21951200","3303","E14A49","0","0","0","0"
"090120310","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0310","Camino a la Venta","R","19°13´11.651"N","099°11´39.006"W","19.21990200","-99.19416800","2833","E14A49","51","26","25","10"
"090120311","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0311","La Monera","R","19°14´14.562"N","099°11´20.710"W","19.23737800","-99.18908600","2752","E14A49","15","9","6","5"
"090120316","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0316","Huiquilahua","R","19°11´51.291"N","099°11´01.469"W","19.19758100","-99.18374100","2886","E14A49","3","*","*","1"
"090120317","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0317","El Tianguillo","R","19°13´38.944"N","099°15´07.541"W","19.22748400","-99.25209500","3164","E14A49","5","3","2","3"
